Weight,ProductVisibility,MRP,FatContent_Regular,ProductType_Breads,ProductType_Breakfast,ProductType_Canned,ProductType_Dairy,ProductType_Frozen Foods,ProductType_Fruits and Vegetables,ProductType_Hard Drinks,ProductType_Health and Hygiene,ProductType_Household,ProductType_Meat,ProductType_Others,ProductType_Seafood,ProductType_Snack Foods,ProductType_Soft Drinks,ProductType_Starchy Foods,OutletSize_Medium,OutletSize_Small,LocationType_Tier 2,LocationType_Tier 3,OutletType_Supermarket Type1,OutletType_Supermarket Type2,OutletType_Supermarket Type3,OutletAge,Actual_OutletSales,Predicted_OutletSales
20.25,0.014251461,148.6418,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,23,2648.5524,2298.5787557258764
9.6,0.0,101.699,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2373.577,2094.6495232558236
6.425,0.010480751,116.5808,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,2460.7968,2094.6495232558236
12.857645184135976,0.043351896,146.6418,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,4414.254,2745.2837966646603
20.35,0.090480214,119.5466,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,27,117.8466,2094.6495232558236
12.857645184135976,0.143319995,237.5222,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,7170.666,3178.661732144425
9.3,0.01404119,199.1084,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,26,396.8168,2479.2880381898276
13.6,0.119418124,231.03,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,5359.69,2479.2880381898276
7.75,0.043326511,95.6436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1134.5232,2094.6495232558236
10.5,0.0,78.296,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,28,1438.128,2094.6495232558236
20.35,0.142618182,123.2072,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,18,1225.072,2094.6495232558236
9.3,0.174350275,104.4964,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,2419.5172,2094.6495232558236
11.35,0.045165796,100.0016,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,16,1012.016,2094.6495232558236
19.35,0.062882112,164.1184,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2807.0128,2479.2880381898276
16.7,0.119362812,180.3976,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,3078.6592,2479.2880381898276
17.5,0.0,102.999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,2992.771,2094.6495232558236
12.857645184135976,0.079904068,120.044,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,40,4434.228,2094.6495232558236
9.695,0.130261652,185.2898,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,3367.6164,2479.2880381898276
12.857645184135976,0.114771298,93.9094,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3903.5854,2094.6495232558236
15.1,0.055195461,216.1166,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,5007.4818,2479.2880381898276
12.857645184135976,0.069250192,232.9616,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,40,3515.424,3178.661732144425
12.35,0.033951827,197.2426,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,18,2966.139,2479.2880381898276
14.65,0.171281641,54.0614,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1160.4894,2094.6495232558236
7.905,0.010032624,248.3408,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,23,751.0224,2479.2880381898276
14.6,0.025702994,199.9084,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2380.9008,2479.2880381898276
12.857645184135976,0.044008347,43.7454,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,671.1264,2094.6495232558236
12.857645184135976,0.13093275,86.9198,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,1569.9564,2094.6495232558236
5.92,0.019308607,49.0692,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,18,1478.076,2094.6495232558236
6.36,0.120543611,45.806,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1165.15,2094.6495232558236
4.61,0.0,173.8396,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1221.0772,2479.2880381898276
12.1,0.030121709,78.067,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,2220.443,2094.6495232558236
14.65,0.072212787,260.9594,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,23,2878.2534,2479.2880381898276
11.5,0.01774202,129.6626,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1836.2764,2094.6495232558236
12.857645184135976,0.047358246,123.1756,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,3998.7948,2094.6495232558236
18.2,0.066400129,250.1092,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,5727.2116,2479.2880381898276
12.857645184135976,0.053939315,52.1008,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,40,50.6008,2094.6495232558236
8.355,0.188619537,146.4418,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,3089.9778,2298.5787557258764
20.6,0.071103348,75.4696,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1416.8224,2094.6495232558236
12.85,0.137441201,157.663,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,26,2659.871,2298.5787557258764
12.857645184135976,0.071106549,60.5536,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,2143.876,2094.6495232558236
13.65,0.134975628,260.0936,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,260.9936,2479.2880381898276
12.15,0.104257037,34.0532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,27,179.766,2094.6495232558236
13.1,0.044372393,180.3318,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,2886.9088,2479.2880381898276
13.65,0.044526443,37.9532,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,27,71.9064,2094.6495232558236
10.0,0.021407511,248.175,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,38,3495.45,2479.2880381898276
8.38,0.046848322,110.557,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,3844.995,2094.6495232558236
20.85,0.037556341,195.3478,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1937.478,2479.2880381898276
5.465,0.048518008,132.9626,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,2360.9268,2094.6495232558236
15.7,0.027617046,168.279,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,4074.696,2479.2880381898276
8.21,0.044917289,88.5198,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1133.8574,2094.6495232558236
19.6,0.034093203,56.6614,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,18,1492.0578,2094.6495232558236
15.2,0.104365283,177.1054,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,3151.8972,2479.2880381898276
13.5,0.021539999,182.4976,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1629.8784,2479.2880381898276
8.77,0.046962004,173.8422,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,3448.844,2479.2880381898276
15.25,0.089816808,217.3192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,5608.6992,2479.2880381898276
12.857645184135976,0.0,184.2608,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,6064.1064,3295.6524718942246
20.25,0.058886477,245.546,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,38,1724.422,2479.2880381898276
5.82,0.077634044,256.433,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,3844.995,2479.2880381898276
12.857645184135976,0.113387677,156.9604,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,1584.604,2745.2837966646603
16.7,0.054937907,64.2168,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,18,1661.8368,2094.6495232558236
12.857645184135976,0.1263349,184.0924,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,555.2772,2479.2880381898276
20.35,0.024815024,234.0958,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,467.3916,2479.2880381898276
16.1,0.023673342,189.0846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,16,5350.3688,2479.2880381898276
16.25,0.087175137,98.341,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1351.574,2094.6495232558236
7.63,0.135258515,47.2402,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,16,918.804,2094.6495232558236
8.5,0.097803261,50.5324,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,882.8508,2094.6495232558236
13.8,0.058192802,246.9802,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,5896.3248,2479.2880381898276
11.0,0.087847141,156.863,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2972.797,2298.5787557258764
18.0,0.124645538,117.2124,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2133.2232,2094.6495232558236
15.6,0.045076878,241.3854,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,2900.2248,2479.2880381898276
15.7,0.03723211,183.1634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,28,5634.6654,2479.2880381898276
18.6,0.065771529,245.7802,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,245.6802,2479.2880381898276
8.35,0.127066966,76.5354,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1655.1788,2094.6495232558236
12.857645184135976,0.049066248,192.4478,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,40,8912.3988,3178.661732144425
20.1,0.014925407,143.4154,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,3545.385,2298.5787557258764
12.3,0.036590807,193.3162,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,192.4162,2479.2880381898276
10.195,0.017666978,239.4538,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,23,4566.7222,2479.2880381898276
12.857645184135976,0.071498575,37.7506,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,796.9626,2094.6495232558236
20.2,0.011838464,155.134,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2603.278,2298.5787557258764
19.7,0.089083914,54.593,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,56.593,2094.6495232558236
19.75,0.041533438,119.8466,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,2239.0854,2094.6495232558236
12.857645184135976,0.045797829,178.5344,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,40,2854.9504,3178.661732144425
15.85,0.110030997,37.2506,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,265.6542,2094.6495232558236
7.93,0.071076672,44.9086,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,802.9548,2094.6495232558236
9.6,0.049617765,44.2086,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,27,44.6086,2094.6495232558236
18.7,0.10527024,122.9072,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,490.0288,2094.6495232558236
6.215,0.012167793,37.4848,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,111.8544,2094.6495232558236
14.1,0.090043082,140.1496,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,846.8976,2298.5787557258764
13.65,0.013035609,114.7834,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,3455.502,2094.6495232558236
12.857645184135976,0.080649685,189.9846,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,40,6114.7072,3178.661732144425
15.6,0.04575559,167.1132,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,21,2874.9244,2479.2880381898276
19.75,0.012467648,188.1872,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2458.1336,2479.2880381898276
19.2,0.100055601,112.4886,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1223.0746,2094.6495232558236
12.857645184135976,0.117530851,222.7088,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,40,4026.7584,3178.661732144425
19.85,0.054331235,198.7768,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,18,4532.7664,2479.2880381898276
12.857645184135976,0.044607722,145.976,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,585.904,2298.5787557258764
17.75,0.029653914,140.5838,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,2669.1922,2298.5787557258764
12.857645184135976,0.053148497,36.3874,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,105.8622,2094.6495232558236
16.85,0.023154399,43.9428,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,351.5424,2094.6495232558236
8.355,0.187523164,146.2418,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,4414.254,2298.5787557258764
21.2,0.0,173.6738,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,26,2954.1546,2479.2880381898276
11.35,0.023358738,184.4608,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,4042.7376,2479.2880381898276
5.88,0.030418998,103.099,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,1341.587,2094.6495232558236
17.35,0.020555958,79.4618,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,21,1772.3596,2094.6495232558236
17.25,0.042480566,173.4764,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2404.8696,2479.2880381898276
18.5,0.052149675,118.3124,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,26,1540.6612,2094.6495232558236
6.575,0.075444922,146.0444,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,2612.5992,2298.5787557258764
11.8,0.115167579,199.8084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,28,2380.9008,2479.2880381898276
14.0,0.023734872,103.2332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1845.5976,2094.6495232558236
19.7,0.0650227,87.0198,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,697.7584,2094.6495232558236
18.25,0.04421348,173.408,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,1038.648,2479.2880381898276
12.857645184135976,0.04368089,110.157,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,2306.997,2094.6495232558236
17.5,0.026912667,261.291,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,3418.883,2479.2880381898276
6.32,0.012769753,39.9822,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,16,78.5644,2094.6495232558236
6.13,0.076735903,62.4536,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,1225.072,2094.6495232558236
7.825,0.186445212,255.5698,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1522.0188,2479.2880381898276
11.3,0.007278512,196.7426,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,21,2768.3964,2479.2880381898276
12.857645184135976,0.255929096,103.3648,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,40,311.5944,2094.6495232558236
19.35,0.049712775,78.2644,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1492.7236,2094.6495232558236
15.1,0.106097275,43.2796,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,123.8388,2094.6495232558236
12.857645184135976,0.035997636,78.6618,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,40,80.5618,2094.6495232558236
13.35,0.017857847,77.5012,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1518.024,2094.6495232558236
14.0,0.0,216.9192,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,6471.576,2479.2880381898276
17.75,0.157470693,239.1538,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,4326.3684,2479.2880381898276
13.85,0.056271701,232.23,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,1398.18,2479.2880381898276
14.6,0.150801606,48.7692,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,26,1231.73,2094.6495232558236
6.17,0.010647477,66.3826,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,26,1937.478,2094.6495232558236
8.26,0.032573725,125.073,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,16,985.384,2094.6495232558236
14.3,0.026362624,78.3302,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1267.6832,2094.6495232558236
16.0,0.073080167,228.4668,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,18,2534.0348,2479.2880381898276
8.6,0.040205535,188.753,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,7590.12,2479.2880381898276
20.85,0.121250374,193.9452,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28,1565.9616,2479.2880381898276
14.0,0.031267496,51.464,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,28,692.432,2094.6495232558236
6.67,0.090130537,131.4626,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,23,1705.1138,2094.6495232558236
9.195,0.107870997,181.2634,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,21,2362.9242,2479.2880381898276
12.65,0.156679617,238.8538,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,4566.7222,2479.2880381898276
19.6,0.128235131,169.2816,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,26,1174.4712,2479.2880381898276
18.2,0.066284519,247.2092,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,3486.1288,2479.2880381898276
8.77,0.0,173.6422,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,517.3266,2479.2880381898276
5.88,0.0249887,150.3392,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,16,447.4176,2298.5787557258764
16.7,0.0,181.2292,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,2554.0088,2479.2880381898276
10.0,0.099804623,113.7544,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,26,3243.7776,2094.6495232558236
10.1,0.053732324,49.8008,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,303.6048,2094.6495232558236
18.5,0.025813943,89.1172,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,23,892.172,2094.6495232558236
12.6,0.056191301,53.2982,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,23,736.3748,2094.6495232558236
18.7,0.037681448,111.0886,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,222.3772,2094.6495232558236
12.857645184135976,0.025039776,102.7332,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,40,410.1328,2094.6495232558236
9.395,0.100555034,88.8856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,439.428,2094.6495232558236
19.7,0.041803291,110.3912,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,3275.736,2094.6495232558236
8.325,0.029953314,39.5138,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,18,568.5932,2094.6495232558236
17.85,0.065797601,147.805,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1947.465,2298.5787557258764
15.5,0.053589594,44.177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,16,173.108,2094.6495232558236
9.395,0.045361705,83.825,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,23,665.8,2094.6495232558236
9.3,0.043141572,90.4172,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1249.0408,2094.6495232558236
4.785,0.092781435,119.7098,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1807.647,2094.6495232558236
16.6,0.027133398,106.2596,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,27,215.7192,2094.6495232558236
12.857645184135976,0.041049322,41.2454,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,1342.2528,2094.6495232558236
17.35,0.056032247,102.3016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,1619.2256,2094.6495232558236
20.1,0.07461309,108.7228,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,1215.7508,2094.6495232558236
12.857645184135976,0.059557164,263.7226,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,6872.3876,3178.661732144425
12.15,0.02176755,164.6184,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,3797.7232,2479.2880381898276
7.81,0.067836851,246.1486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,18,5375.6692,2479.2880381898276
8.6,0.069809115,90.5146,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,18,729.7168,2094.6495232558236
6.55,0.034575546,156.5288,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,38,1571.288,2298.5787557258764
12.857645184135976,0.0,120.5072,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,2695.1584,2094.6495232558236
5.095,0.129705008,141.8838,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,26,1966.7732,2298.5787557258764
15.1,0.019930418,131.531,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,21,2856.282,2094.6495232558236
7.825,0.150248468,155.2288,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,1257.0304,2298.5787557258764
12.857645184135976,0.050256161,150.9024,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,4857.6768,2745.2837966646603
12.857645184135976,0.168901843,43.4086,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40,44.6086,2094.6495232558236
12.857645184135976,0.0,248.8092,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,40,6474.2392,3295.6524718942246
12.857645184135976,0.160722863,65.7168,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,40,2237.088,2094.6495232558236
5.615,0.125964559,124.773,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,26,2956.152,2094.6495232558236
12.857645184135976,0.245542627,172.2764,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,40,171.7764,2479.2880381898276
10.895,0.026934673,106.128,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,23,319.584,2094.6495232558236
8.155,0.033692089,76.2354,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,16,1279.0018,2094.6495232558236
